uf,cod_uf,cod_mun,municipio,pop
SP,35,40804,Potirendaba,16709
SP,35,40853,Pracinha,3547
SP,35,40903,Pradópolis,19814
SP,35,41000,Praia Grande,299261
SP,35,41059,Pratânia,5021
SP,35,41109,Presidente Alves,4179
SP,35,41208,Presidente Bernardes,13568
SP,35,41307,Presidente Epitácio,43535
SP,35,41406,Presidente Prudente,222192
SP,35,41505,Presidente Venceslau,39407
SP,35,41604,Promissão,38764
SP,35,41653,Quadra,3587
SP,35,41703,Quatá,13702
SP,35,41802,Queiroz,3166
SP,35,41901,Queluz,12600
SP,35,42008,Quintana,6437
SP,35,42107,Rafard,9004
SP,35,42206,Rancharia,29778
SP,35,42305,Redenção da Serra,3930
SP,35,42404,Regente Feijó,19733
SP,35,42503,Reginópolis,8640
SP,35,42602,Registro,56280
SP,35,42701,Restinga,7223
SP,35,42800,Ribeira,3408
SP,35,42909,Ribeirão Bonito,12909
SP,35,43006,Ribeirão Branco,17646
SP,35,43105,Ribeirão Corrente,4579
SP,35,43204,Ribeirão do Sul,4573
SP,35,43238,Ribeirão dos Índios,2245
SP,35,43253,Ribeirão Grande,7682
SP,35,43303,Ribeirão Pires,120396
SP,35,43402,Ribeirão Preto,666323
SP,35,43600,Rifaina,3597
SP,35,43709,Rincão,10796
SP,35,43808,Rinópolis,10133
SP,35,43907,Rio Claro,199961
SP,35,44004,Rio das Pedras,32982
SP,35,44103,Rio Grande da Serra,48302
SP,35,44202,Riolândia,11766
SP,35,43501,Riversul,5941
SP,35,44251,Rosana,18459
SP,35,44301,Roseira,10344
SP,35,44400,Rubiácea,2983
SP,35,44509,Rubinéia,3060
SP,35,44608,Sabino,5502
SP,35,44707,Sagres,2456
SP,35,44806,Sales,6002
SP,35,44905,Sales Oliveira,11438
SP,35,45001,Salesópolis,16688
SP,35,45100,Salmourão,5152
SP,35,45159,Saltinho,7818
SP,35,45209,Salto,114171
SP,35,45308,Salto de Pirapora,43574
SP,35,45407,Salto Grande,9223
SP,35,45506,Sandovalina,4076
SP,35,45605,Santa Adélia,15178
SP,35,45704,Santa Albertina,5971
SP,35,45803,Santa Bárbara d'Oeste,190139
SP,35,46009,Santa Branca,14534
SP,35,46108,Santa Clara d'Oeste,2137
SP,35,46207,Santa Cruz da Conceição,4332
SP,35,46256,Santa Cruz da Esperança,2084
SP,35,46306,Santa Cruz das Palmeiras,32749
SP,35,46405,Santa Cruz do Rio Pardo,46633
SP,35,46504,Santa Ernestina,5681
SP,35,46603,Santa Fé do Sul,31348
SP,35,46702,Santa Gertrudes,24737
SP,35,46801,Santa Isabel,54926
SP,35,46900,Santa Lúcia,8687
SP,35,47007,Santa Maria da Serra,5902
SP,35,47106,Santa Mercedes,2937
SP,35,47502,Santa Rita do Passa Quatro,27502
SP,35,47403,Santa Rita d'Oeste,2564
SP,35,47601,Santa Rosa de Viterbo,25666
SP,35,47650,Santa Salete,1523
SP,35,47205,Santana da Ponte Pensa,1591
SP,35,47304,Santana de Parnaíba,126574
SP,35,47700,Santo Anastácio,21044
SP,35,47809,Santo André,710210
SP,35,47908,Santo Antônio da Alegria,6739
SP,35,48005,Santo Antônio de Posse,22389
SP,35,48054,Santo Antônio do Aracanguá,8169
SP,35,48104,Santo Antônio do Jardim,6053
SP,35,48203,Santo Antônio do Pinhal,6767
SP,35,48302,Santo Expedito,3011
SP,35,48401,Santópolis do Aguapeí,4611
SP,35,48500,Santos,433966
SP,35,48609,São Bento do Sapucaí,10864
SP,35,48708,São Bernardo do Campo,816925
SP,35,48807,São Caetano do Sul,158024
SP,35,48906,São Carlos,241389
SP,35,49003,São Francisco,2857
SP,35,49102,São João da Boa Vista,89027
SP,35,49201,São João das Duas Pontes,2612
SP,35,49250,São João de Iracema,1885
SP,35,49300,São João do Pau d'Alho,2141
SP,35,49409,São Joaquim da Barra,50110
SP,35,49508,São José da Bela Vista,8823
SP,35,49607,São José do Barreiro,4185
SP,35,49706,São José do Rio Pardo,54388
SP,35,49805,São José do Rio Preto,442548
SP,35,49904,São José dos Campos,688597
SP,35,49953,São Lourenço da Serra,15177
SP,35,50001,São Luís do Paraitinga,10731
SP,35,50100,São Manuel,40367
SP,35,50209,São Miguel Arcanjo,32769
SP,35,50308,São Paulo,11967825
SP,35,50407,São Pedro,34284
SP,35,50506,São Pedro do Turvo,7567
SP,35,50605,São Roque,86515
SP,35,50704,São Sebastião,83020
SP,35,50803,São Sebastião da Grama,12355
SP,35,50902,São Simão,15104
SP,35,51009,São Vicente,355542
SP,35,51108,Sarapuí,9836
SP,35,51207,Sarutaiá,3694
SP,35,51306,Sebastianópolis do Sul,3334
SP,35,51405,Serra Azul,13216
SP,35,51603,Serra Negra,28321
SP,35,51504,Serrana,42784
SP,35,51702,Sertãozinho,120152
SP,35,51801,Sete Barras,13144
SP,35,51900,Severínia,16806
SP,35,52007,Silveiras,6158
SP,35,52106,Socorro,39565
SP,35,52205,Sorocaba,644919
SP,35,52304,Sud Mennucci,7712
SP,35,52403,Sumaré,265955
SP,35,52551,Suzanápolis,3742
SP,35,52502,Suzano,285280
SP,35,52601,Tabapuã,12103
SP,35,52700,Tabatinga,15881
SP,35,52809,Taboão da Serra,272177
SP,35,52908,Taciba,6110
SP,35,53005,Taguaí,12586
SP,35,53104,Taiaçu,6205
SP,35,53203,Taiúva,5605
SP,35,53302,Tambaú,23214
SP,35,53401,Tanabi,25467
SP,35,53500,Tapiraí,8047
SP,35,53609,Tapiratiba,13076
SP,35,53658,Taquaral,2819
SP,35,53708,Taquaritinga,56587
SP,35,53807,Taquarituba,23163
SP,35,53856,Taquarivaí,5605
SP,35,53906,Tarabai,7168
SP,35,53955,Tarumã,14205
SP,35,54003,Tatuí,116682
SP,35,54102,Taubaté,302331
SP,35,54201,Tejupá,4750
SP,35,54300,Teodoro Sampaio,22675
SP,35,54409,Terra Roxa,9101
SP,35,54508,Tietê,40194
SP,35,54607,Timburi,2699
SP,35,54656,Torre de Pedra,2375
SP,35,54706,Torrinha,9846
SP,35,54755,Trabiju,1664
SP,35,54805,Tremembé,44912
SP,35,54904,Três Fronteiras,5719
SP,35,54953,Tuiuti,6533
SP,35,55000,Tupã,65651
SP,35,55109,Tupi Paulista,15153
SP,35,55208,Turiúba,2009
SP,35,55307,Turmalina,1883
SP,35,55356,Ubarana,5910
SP,35,55406,Ubatuba,86392
SP,35,55505,Ubirajara,4687
SP,35,55604,Uchoa,9968
SP,35,55703,União Paulista,1754
SP,35,55802,Urânia,9135
SP,35,55901,Uru,1229
SP,35,56008,Urupês,13504
SP,35,56107,Valentim Gentil,12416
SP,35,56206,Valinhos,120258
SP,35,56305,Valparaíso,24993
SP,35,56354,Vargem,9854
SP,35,56404,Vargem Grande do Sul,41807
SP,35,56453,Vargem Grande Paulista,48720
SP,35,56503,Várzea Paulista,116601
SP,35,56602,Vera Cruz,10997
SP,35,56701,Vinhedo,72550
SP,35,56800,Viradouro,18428
SP,35,56909,Vista Alegre do Alto,8002
SP,35,56958,Vitória Brasil,1821
SP,35,57006,Votorantim,117794
SP,35,57105,Votuporanga,91278
SP,35,57154,Zacarias,2574
PR,41,00103,Abatiá,7823
PR,41,00202,Adrianópolis,6333
PR,41,00301,Agudos do Sul,8983
PR,41,00400,Almirante Tamandaré,112870
PR,41,00459,Altamira do Paraná,3341
PR,41,28625,Alto Paraíso,3077
PR,41,00608,Alto Paraná,14518
PR,41,00707,Alto Piquiri,10285
PR,41,00509,Altônia,21744
PR,41,00806,Alvorada do Sul,11057
PR,41,00905,Amaporã,5953
PR,41,01002,Ampére,18591
PR,41,01051,Anahy,2915
PR,41,01101,Andirá,20876
PR,41,01150,Ângulo,2964
PR,41,01200,Antonina,19416
PR,41,01309,Antônio Olinto,7578
PR,41,01408,Apucarana,130430
PR,41,01507,Arapongas,115412
PR,41,01606,Arapoti,27547
PR,41,01655,Arapuã,3426
PR,41,01705,Araruna,14014
PR,41,01804,Araucária,133428
PR,41,01853,Ariranha do Ivaí,2359
PR,41,01903,Assaí,16212
PR,41,02000,Assis Chateaubriand,34027
PR,41,02109,Astorga,25976
PR,41,02208,Atalaia,4004
PR,41,02307,Balsa Nova,12337
PR,41,02406,Bandeirantes,32639
PR,41,02505,Barbosa Ferraz,12487
PR,41,02703,Barra do Jacaré,2821
PR,41,02604,Barracão,10231
PR,41,02752,Bela Vista da Caroba,3848
PR,41,02802,Bela Vista do Paraíso,15612
PR,41,02901,Bituruna,16480
PR,41,03008,Boa Esperança,4478
PR,41,03024,Boa Esperança do Iguaçu,2716
PR,41,03040,Boa Ventura de São Roque,6683
PR,41,03057,Boa Vista da Aparecida,7968
PR,41,03107,Bocaiúva do Sul,12159
PR,41,03156,Bom Jesus do Sul,3777
PR,41,03206,Bom Sucesso,6944
PR,41,03222,Bom Sucesso do Sul,3365
PR,41,03305,Borrazópolis,7497
PR,41,03354,Braganey,5742
PR,41,03370,Brasilândia do Sul,3037
PR,41,03404,Cafeara,2873
PR,41,03453,Cafelândia,16611
PR,41,03479,Cafezal do Sul,4288
PR,41,03503,Califórnia,8505
PR,41,03602,Cambará,25170
PR,41,03701,Cambé,103822
PR,41,03800,Cambira,7708
PR,41,03909,Campina da Lagoa,15247
PR,41,03958,Campina do Simão,4096
PR,41,04006,Campina Grande do Sul,41821
PR,41,04055,Campo Bonito,4259
PR,41,04105,Campo do Tenente,7693
PR,41,04204,Campo Largo,124098
PR,41,04253,Campo Magro,27517
PR,41,04303,Campo Mourão,92930
PR,41,04402,Cândido de Abreu,16339
PR,41,04428,Candói,15822
PR,41,04451,Cantagalo,13452
PR,41,04501,Capanema,19275
PR,41,04600,Capitão Leônidas Marques,15724
PR,41,04659,Carambeí,21590
PR,41,04709,Carlópolis,14337
PR,41,04808,Cascavel,312778
PR,41,04907,Castro,70810
PR,41,05003,Catanduvas,10459
PR,41,05102,Centenário do Sul,11312
PR,41,05201,Cerro Azul,17755
PR,41,05300,Céu Azul,11649
PR,41,05409,Chopinzinho,19992
PR,41,05508,Cianorte,77515
PR,41,05607,Cidade Gaúcha,12069
PR,41,05706,Clevelândia,17373
PR,41,05805,Colombo,232432
PR,41,05904,Colorado,23678
PR,41,06001,Congonhinhas,8736
PR,41,06100,Conselheiro Mairinck,3831
PR,41,06209,Contenda,17525
PR,41,06308,Corbélia,17076
PR,41,06407,Cornélio Procópio,48551
PR,41,06456,Coronel Domingos Soares,7580
PR,41,06506,Coronel Vivida,21846
PR,41,06555,Corumbataí do Sul,3749
PR,41,06803,Cruz Machado,18807
PR,41,06571,Cruzeiro do Iguaçu,4376
PR,41,06605,Cruzeiro do Oeste,21190
PR,41,06704,Cruzeiro do Sul,4637
PR,41,06852,Cruzmaltina,3147
PR,41,06902,Curitiba,1879355
PR,41,07009,Curiúva,14817
PR,41,07108,Diamante do Norte,5463
PR,41,07124,Diamante do Sul,3568
PR,41,07157,Diamante D'Oeste,5259
PR,41,07207,Dois Vizinhos,39138
PR,41,07256,Douradina,8228
PR,41,07306,Doutor Camargo,6047
PR,41,28633,Doutor Ulysses,5808
PR,41,07405,Enéas Marques,6195
PR,41,07504,Engenheiro Beltrão,14307
PR,41,07538,Entre Rios do Oeste,4306
PR,41,07520,Esperança Nova,1898
PR,41,07546,Espigão Alto do Iguaçu,4542
PR,41,07553,Farol,3388
PR,41,07603,Faxinal,17160
PR,41,07652,Fazenda Rio Grande,92204
PR,41,07702,Fênix,4908
PR,41,07736,Fernandes Pinheiro,5954
PR,41,07751,Figueira,8268
PR,41,07850,Flor da Serra do Sul,4802
PR,41,07801,Floraí,5126
PR,41,07900,Floresta,6467
PR,41,08007,Florestópolis,11205
PR,41,08106,Flórida,2674
PR,41,08205,Formosa do Oeste,7296
PR,41,08304,Foz do Iguaçu,263782
PR,41,08452,Foz do Jordão,5210
PR,41,08320,Francisco Alves,6415
PR,41,08403,Francisco Beltrão,86499
PR,41,08502,General Carneiro,14039
PR,41,08551,Godoy Moreira,3245
PR,41,08601,Goioerê,29702
PR,41,08650,Goioxim,7517
PR,41,08700,Grandes Rios,6337
PR,41,08809,Guaíra,32591
PR,41,08908,Guairaçá,6531
PR,41,08957,Guamiranga,8484
PR,41,09005,Guapirama,3950
PR,41,09104,Guaporema,2290
PR,41,09203,Guaraci,5434
PR,41,09302,Guaraniaçu,13998
PR,41,09401,Guarapuava,178126
PR,41,09500,Guaraqueçaba,7966
PR,41,09609,Guaratuba,35182
PR,41,09658,Honório Serpa,5769
PR,41,09708,Ibaiti,30678
PR,41,09757,Ibema,6352
PR,41,09807,Ibiporã,52330
PR,41,09906,Icaraíma,8641
PR,41,10003,Iguaraçu,4275
PR,41,10052,Iguatu,2302
PR,41,10078,Imbaú,12400
PR,41,10102,Imbituva,31055
PR,41,10201,Inácio Martins,11307
PR,41,10300,Inajá,3119
PR,41,10409,Indianópolis,4481
PR,41,10508,Ipiranga,14978
PR,41,10607,Iporã,14887
PR,41,10656,Iracema do Oeste,2512
PR,41,10706,Irati,59708
PR,41,10805,Iretama,10689
PR,41,10904,Itaguajé,4639
PR,41,10953,Itaipulândia,10236
PR,41,11001,Itambaracá,6852
PR,41,11100,Itambé,6192
PR,41,11209,Itapejara d'Oeste,11454
PR,41,11258,Itaperuçu,26755
PR,41,11308,Itaúna do Sul,3349
PR,41,11407,Ivaí,13628
PR,41,11506,Ivaiporã,32710
PR,41,11555,Ivaté,8013
PR,41,11605,Ivatuba,3201
PR,41,11704,Jaboti,5197
PR,41,11803,Jacarezinho,40243
PR,41,11902,Jaguapitã,13174
PR,41,12009,Jaguariaíva,34468
PR,41,12108,Jandaia do Sul,21203
PR,41,12207,Janiópolis,6114
PR,41,12306,Japira,5071
PR,41,12405,Japurá,9167
PR,41,12504,Jardim Alegre,12191
PR,41,12603,Jardim Olinda,1409
PR,41,12702,Jataizinho,12504
PR,41,12751,Jesuítas,8964
PR,41,12801,Joaquim Távora,11544
PR,41,12900,Jundiaí do Sul,3456
PR,41,12959,Juranda,7697
PR,41,13007,Jussara,6963
PR,41,13106,Kaloré,4438
PR,41,13205,Lapa,47557
PR,41,13254,Laranjal,6292
PR,41,13304,Laranjeiras do Sul,32133
PR,41,13403,Leópolis,4165
PR,41,13429,Lidianópolis,3774
PR,41,13452,Lindoeste,5187
PR,41,13502,Loanda,22603
PR,41,13601,Lobato,4690
PR,41,13700,Londrina,548249
PR,41,13734,Luiziana,7471
PR,41,13759,Lunardelli,5127
PR,41,13809,Lupionópolis,4859
PR,41,13908,Mallet,13567
PR,41,14005,Mamborê,13943
PR,41,14104,Mandaguaçu,21672
PR,41,14203,Mandaguari,34289
PR,41,14302,Mandirituba,24905
PR,41,14351,Manfrinópolis,2954
PR,41,14401,Mangueirinha,17334
PR,41,14500,Manoel Ribas,13660
PR,41,14609,Marechal Cândido Rondon,50808
PR,41,14708,Maria Helena,5982
PR,41,14807,Marialva,34388
PR,41,14906,Marilândia do Sul,9078
PR,41,15002,Marilena,7134
PR,41,15101,Mariluz,10541
PR,41,15200,Maringá,397437
PR,41,15309,Mariópolis,6585
PR,41,15358,Maripá,5793
PR,41,15408,Marmeleiro,14470
PR,41,15457,Marquinho,4871
PR,41,15507,Marumbi,4755
PR,41,15606,Matelândia,17340
PR,41,15705,Matinhos,32591
PR,41,15739,Mato Rico,3668
PR,41,15754,Mauá da Serra,9705
PR,41,15804,Medianeira,44885
PR,41,15853,Mercedes,5398
PR,41,15903,Mirador,2334
PR,41,16000,Miraselva,1885
PR,41,16059,Missal,10847
PR,41,16109,Moreira Sales,12709
PR,41,16208,Morretes,16435
PR,41,16307,Munhoz de Melo,3909
PR,41,16406,Nossa Senhora das Graças,4064
PR,41,16505,Nova Aliança do Ivaí,1518
PR,41,16604,Nova América da Colina,3553
PR,41,16703,Nova Aurora,11537
PR,41,16802,Nova Cantu,6650
PR,41,16901,Nova Esperança,27886
PR,41,16950,Nova Esperança do Sudoeste,5206
PR,41,17008,Nova Fátima,8359
PR,41,17057,Nova Laranjeiras,11968
PR,41,17107,Nova Londrina,13470
PR,41,17206,Nova Olímpia,5782
PR,41,17255,Nova Prata do Iguaçu,10722
PR,41,17214,Nova Santa Bárbara,4163
PR,41,17222,Nova Santa Rosa,8092
PR,41,17271,Nova Tebas,6792
PR,41,17297,Novo Itacolomi,2907
PR,41,17305,Ortigueira,23418
PR,41,17404,Ourizona,3488
PR,41,17453,Ouro Verde do Oeste,5976
PR,41,17503,Paiçandu,39291
PR,41,17602,Palmas,47674
PR,41,17701,Palmeira,33753
PR,41,17800,Palmital,14477
PR,41,17909,Palotina,30859
PR,41,18006,Paraíso do Norte,13011
PR,41,18105,Paranacity,11069
PR,41,18204,Paranaguá,150660
PR,41,18303,Paranapoema,3050
PR,41,18402,Paranavaí,86773
PR,41,18451,Pato Bragado,5304
PR,41,18501,Pato Branco,79011
PR,41,18600,Paula Freitas,5773
PR,41,18709,Paulo Frontin,7291
PR,41,18808,Peabiru,14144
PR,41,18857,Perobal,5995
PR,41,18907,Pérola,10937
PR,41,19004,Pérola d'Oeste,6746
PR,41,19103,Piên,12211
PR,41,19152,Pinhais,127045
PR,41,19251,Pinhal de São Bento,2740
PR,41,19202,Pinhalão,6425
PR,41,19301,Pinhão,31978
PR,41,19400,Piraí do Sul,24953
PR,41,19509,Piraquara,104481
PR,41,19608,Pitanga,32419
PR,41,19657,Pitangueiras,3073
PR,41,19707,Planaltina do Paraná,4277
PR,41,19806,Planalto,13926
PR,41,19905,Ponta Grossa,337865
PR,41,19954,Pontal do Paraná,24352
PR,41,20002,Porecatu,13973
PR,41,20101,Porto Amazonas,4782
PR,41,20150,Porto Barreiro,3564
PR,41,20200,Porto Rico,2608
PR,41,20309,Porto Vitória,4143
PR,41,20333,Prado Ferreira,3668
PR,41,20358,Pranchita,5558
PR,41,20408,Presidente Castelo Branco,5144
PR,41,20507,Primeiro de Maio,11243
PR,41,20606,Prudentópolis,51567
PR,41,20655,Quarto Centenário,4824
PR,41,20705,Quatiguá,7410
PR,41,20804,Quatro Barras,22048
PR,41,20853,Quatro Pontes,3998
PR,41,20903,Quedas do Iguaçu,32982
PR,41,21000,Querência do Norte,12247
PR,41,21109,Quinta do Sol,4985
PR,41,21208,Quitandinha,18419
PR,41,21257,Ramilândia,4385
PR,41,21307,Rancho Alegre,3990
PR,41,21356,Rancho Alegre D'Oeste,2833
PR,41,21406,Realeza,17023
PR,41,21505,Rebouças,14869
PR,41,21604,Renascença,6984
PR,41,21703,Reserva,26522
PR,41,21752,Reserva do Iguaçu,7815
PR,41,21802,Ribeirão Claro,10949
PR,41,21901,Ribeirão do Pinhal,13646
PR,41,22008,Rio Azul,15014
PR,41,22107,Rio Bom,3360
PR,41,22156,Rio Bonito do Iguaçu,13538
PR,41,22172,Rio Branco do Ivaí,4088
PR,41,22206,Rio Branco do Sul,32232
PR,41,22305,Rio Negro,33395
PR,41,22404,Rolândia,63316
PR,41,22503,Roncador,11065
PR,41,22602,Rondon,9488
PR,41,22651,Rosário do Ivaí,5367
PR,41,22701,Sabáudia,6585
PR,41,22800,Salgado Filho,4142
PR,41,22909,Salto do Itararé,5201
PR,41,23006,Salto do Lontra,14539
PR,41,23105,Santa Amélia,3684
PR,41,23204,Santa Cecília do Pavão,3597
PR,41,23303,Santa Cruz de Monte Castelo,8166
PR,41,23402,Santa Fé,11431
PR,41,23501,Santa Helena,25415
PR,41,23600,Santa Inês,1765
PR,41,23709,Santa Isabel do Ivaí,8896
PR,41,23808,Santa Izabel do Oeste,14165
PR,41,23824,Santa Lúcia,3976
PR,41,23857,Santa Maria do Oeste,11009
PR,41,23907,Santa Mariana,12432
PR,41,23956,Santa Mônica,3849
PR,41,24020,Santa Tereza do Oeste,10509
PR,41,24053,Santa Terezinha de Itaipu,22570
PR,41,24004,Santana do Itararé,5267
PR,41,24103,Santo Antônio da Platina,45299
PR,41,24202,Santo Antônio do Caiuá,2757
PR,41,24301,Santo Antônio do Paraíso,2333
PR,41,24400,Santo Antônio do Sudoeste,19958
PR,41,24509,Santo Inácio,5481
PR,41,24608,São Carlos do Ivaí,6756
PR,41,24707,São Jerônimo da Serra,11553
PR,41,24806,São João,10709
PR,41,24905,São João do Caiuá,6038
PR,41,25001,São João do Ivaí,11228
PR,41,25100,São João do Triunfo,14700
PR,41,25308,São Jorge do Ivaí,5674
PR,41,25357,São Jorge do Patrocínio,6015
PR,41,25209,São Jorge d'Oeste,9302
PR,41,25407,São José da Boa Vista,6539
PR,41,25456,São José das Palmeiras,3847
PR,41,25506,São José dos Pinhais,297895
PR,41,25555,São Manoel do Paraná,2180
PR,41,25605,São Mateus do Sul,44594
PR,41,25704,São Miguel do Iguaçu,27197
PR,41,25753,São Pedro do Iguaçu,6388
PR,41,25803,São Pedro do Ivaí,10799
PR,41,25902,São Pedro do Paraná,2474
PR,41,26009,São Sebastião da Amoreira,8952
PR,41,26108,São Tomé,5657
PR,41,26207,Sapopema,6908
PR,41,26256,Sarandi,90376
PR,41,26272,Saudade do Iguaçu,5372
PR,41,26306,Sengés,19302
PR,41,26355,Serranópolis do Iguaçu,4652
PR,41,26405,Sertaneja,5724
PR,41,26504,Sertanópolis,16373
PR,41,26603,Siqueira Campos,20094
PR,41,26652,Sulina,3293
PR,41,26678,Tamarana,13730
PR,41,26702,Tamboara,4991
PR,41,26801,Tapejara,15704
PR,41,26900,Tapira,5851
PR,41,27007,Teixeira Soares,11495
PR,41,27106,Telêmaco Borba,75809
PR,41,27205,Terra Boa,16781
PR,41,27304,Terra Rica,16326
PR,41,27403,Terra Roxa,17517
PR,41,27502,Tibagi,20377
PR,41,27601,Tijucas do Sul,15970
PR,41,27700,Toledo,132077
PR,41,27809,Tomazina,8619
PR,41,27858,Três Barras do Paraná,12227
PR,41,27882,Tunas do Paraná,7559
PR,41,27908,Tuneiras do Oeste,8860
PR,41,27957,Tupãssi,8261
PR,41,27965,Turvo,13785
PR,41,28005,Ubiratã,21864
PR,41,28104,Umuarama,108218
PR,41,28203,União da Vitória,56265
PR,41,28302,Uniflor,2593
PR,41,28401,Uraí,11695
PR,41,28534,Ventania,11093
PR,41,28559,Vera Cruz do Oeste,8998
PR,41,28609,Verê,7799
PR,41,28658,Virmond,4085
PR,41,28708,Vitorino,6828
PR,41,28500,Wenceslau Braz,19847
PR,41,28807,Xambrê,6016
SC,42,00051,Abdon Batista,2630
SC,42,00101,Abelardo Luz,17717
SC,42,00200,Agrolândia,10272
SC,42,00309,Agronômica,5306
SC,42,00408,Água Doce,7132
SC,42,00507,Águas de Chapecó,6379
SC,42,00556,Águas Frias,2408
SC,42,00606,Águas Mornas,6113
SC,42,00705,Alfredo Wagner,9850
SC,42,00754,Alto Bela Vista,1987
SC,42,00804,Anchieta,5987
SC,42,00903,Angelina,5053
SC,42,01000,Anita Garibaldi,7881
SC,42,01109,Anitápolis,3253
SC,42,01208,Antônio Carlos,8118
SC,42,01257,Apiúna,10322
SC,42,01273,Arabutã,4276
SC,42,01307,Araquari,32454
SC,42,01406,Araranguá,65769
SC,42,01505,Armazém,8341
SC,42,01604,Arroio Trinta,3563
SC,42,01653,Arvoredo,2271
SC,42,01703,Ascurra,7781
SC,42,01802,Atalanta,3282
SC,42,01901,Aurora,5674
SC,42,01950,Balneário Arroio do Silva,11616
SC,42,02057,Balneário Barra do Sul,9828
SC,42,02008,Balneário Camboriú,128155
SC,42,02073,Balneário Gaivota,9841
SC,42,12809,Balneário Piçarras,20617
SC,42,02081,Bandeirante,2808
SC,42,02099,Barra Bonita,1790
SC,42,02107,Barra Velha,26374
SC,42,02131,Bela Vista do Toldo,6248
SC,42,02156,Belmonte,2700
SC,42,02206,Benedito Novo,11168
SC,42,02305,Biguaçu,64488
SC,42,02404,Blumenau,338876
SC,42,02438,Bocaina do Sul,3424
SC,42,02503,Bom Jardim da Serra,4631
SC,42,02537,Bom Jesus,2821
SC,42,02578,Bom Jesus do Oeste,2156
SC,42,02602,Bom Retiro,9598
SC,42,02453,Bombinhas,17477
SC,42,02701,Botuverá,4943
SC,42,02800,Braço do Norte,31765
SC,42,02859,Braço do Trombudo,3654
SC,42,02875,Brunópolis,2639
SC,42,02909,Brusque,122775
SC,42,03006,Caçador,75812
SC,42,03105,Caibi,6243
SC,42,03154,Calmon,3398
SC,42,03204,Camboriú,74434
SC,42,03303,Campo Alegre,11992
SC,42,03402,Campo Belo do Sul,7297
SC,42,03501,Campo Erê,8993
SC,42,03600,Campos Novos,35054
SC,42,03709,Canelinha,11617
SC,42,03808,Canoinhas,54188
SC,42,03253,Capão Alto,2654
SC,42,03907,Capinzal,22129
SC,42,03956,Capivari de Baixo,23663
SC,42,04004,Catanduvas,10374
SC,42,04103,Caxambu do Sul,4028
SC,42,04152,Celso Ramos,2776
SC,42,04178,Cerro Negro,3362
SC,42,04194,Chapadão do Lageado,2912
SC,42,04202,Chapecó,205795
SC,42,04251,Cocal do Sul,16156
SC,42,04301,Concórdia,72642
SC,42,04350,Cordilheira Alta,4184
SC,42,04400,Coronel Freitas,10201
SC,42,04459,Coronel Martins,2534
SC,42,04558,Correia Pinto,13826
SC,42,04509,Corupá,15132
SC,42,04608,Criciúma,206918
SC,42,04707,Cunha Porã,10982
SC,42,04756,Cunhataí,1943
SC,42,04806,Curitibanos,39231
SC,42,04905,Descanso,8505
SC,42,05001,Dionísio Cerqueira,15339
SC,42,05100,Dona Emma,3997
SC,42,05159,Doutor Pedrinho,3937
SC,42,05175,Entre Rios,3151
SC,42,05191,Ermo,2078
SC,42,05209,Erval Velho,4464
SC,42,05308,Faxinal dos Guedes,10771
SC,42,05357,Flor do Sertão,1600
SC,42,05407,Florianópolis,469690
SC,42,05431,Formosa do Sul,2576
SC,42,05456,Forquilhinha,25129
SC,42,05506,Fraiburgo,35942
SC,42,05555,Frei Rogério,2249
SC,42,05605,Galvão,3217
SC,42,05704,Garopaba,21061
SC,42,05803,Garuva,16786
SC,42,05902,Gaspar,65024
SC,42,06009,Governador Celso Ramos,13944
SC,42,06108,Grão Pará,6478
SC,42,06207,Gravatal,11231
SC,42,06306,Guabiruba,21612
SC,42,06405,Guaraciaba,10374
SC,42,06504,Guaramirim,40878
SC,42,06603,Guarujá do Sul,5097
SC,42,06652,Guatambú,4739
SC,42,06702,Herval d'Oeste,22204
SC,42,06751,Ibiam,1970
SC,42,06801,Ibicaré,3313
SC,42,06900,Ibirama,18412
SC,42,07007,Içara,53145
SC,42,07106,Ilhota,13493
SC,42,07205,Imaruí,10933
SC,42,07304,Imbituba,43168
SC,42,07403,Imbuia,6040
SC,42,07502,Indaial,63489
SC,42,07577,Iomerê,2880
SC,42,07601,Ipira,4637
SC,42,07650,Iporã do Oeste,8823
SC,42,07684,Ipuaçu,7262
SC,42,07700,Ipumirim,7499
SC,42,07759,Iraceminha,4139
SC,42,07809,Irani,10118
SC,42,07858,Irati,2025
SC,42,07908,Irineópolis,10989
SC,42,08005,Itá,6347
SC,42,08104,Itaiópolis,21263
SC,42,08203,Itajaí,205271
SC,42,08302,Itapema,57089
SC,42,08401,Itapiranga,16398
SC,42,08450,Itapoá,18137
SC,42,08500,Ituporanga,24061
SC,42,08609,Jaborá,4023
SC,42,08708,Jacinto Machado,10608
SC,42,08807,Jaguaruna,18980
SC,42,08906,Jaraguá do Sul,163735
SC,42,08955,Jardinópolis,1672
SC,42,09003,Joaçaba,29008
SC,42,09102,Joinville,562151
SC,42,09151,José Boiteux,4862
SC,42,09177,Jupiá,2142
SC,42,09201,Lacerdópolis,2246
SC,42,09300,Lages,158732
SC,42,09409,Laguna,44650
SC,42,09458,Lajeado Grande,1470
SC,42,09508,Laurentino,6598
SC,42,09607,Lauro Muller,14996
SC,42,09706,Lebon Régis,12105
SC,42,09805,Leoberto Leal,3218
SC,42,09854,Lindóia do Sul,4644
SC,42,09904,Lontras,11393
